,player_id,player_name,surface,tourney_level,tourney_name,count
0,100284,Jimmy Connors,Carpet,M,Other,2
1,100284,Jimmy Connors,Clay,A,Other,3
2,100284,Jimmy Connors,Clay,G,Other,2
3,100284,Jimmy Connors,Grass,A,Other,2
4,100284,Jimmy Connors,Grass,G,Other,2
5,100284,Jimmy Connors,Hard,A,Other,18
6,100284,Jimmy Connors,Hard,A,San Francisco,4
7,100284,Jimmy Connors,Hard,G,US Open,6
8,100284,Jimmy Connors,Hard,M,Other,3
9,100529,Kevin Curren,Carpet,A,Other,9
10,100529,Kevin Curren,Clay,G,Other,1
11,100529,Kevin Curren,Grass,A,Other,2
12,100529,Kevin Curren,Grass,G,Other,1
13,100529,Kevin Curren,Hard,A,Other,11
14,100529,Kevin Curren,Hard,G,Other,1
15,100529,Kevin Curren,Hard,M,Other,5
16,100532,Johan Kriek,Carpet,A,Other,2
17,100532,Johan Kriek,Grass,A,Other,1
18,100581,John McEnroe,Carpet,A,Chicago,5
19,100581,John McEnroe,Carpet,A,Other,11
20,100581,John McEnroe,Carpet,M,Other,2
21,100581,John McEnroe,Clay,A,Other,1
22,100581,John McEnroe,Clay,M,Other,1
23,100581,John McEnroe,Grass,A,Other,3
24,100581,John McEnroe,Grass,G,Wimbledon,8
25,100581,John McEnroe,Hard,A,Basel,4
26,100581,John McEnroe,Hard,A,New Haven,4
27,100581,John McEnroe,Hard,A,Other,10
28,100581,John McEnroe,Hard,G,Australian Open,4
29,100581,John McEnroe,Hard,G,US Open,5
30,100581,John McEnroe,Hard,M,Other,6
31,100607,Eduardo Bengoechea,Clay,A,Other,3
32,100628,Michiel Schapers,Carpet,A,Other,3
33,100628,Michiel Schapers,Clay,G,Other,2
34,100628,Michiel Schapers,Grass,A,Rosmalen,7
35,100628,Michiel Schapers,Hard,A,Other,10
36,100628,Michiel Schapers,Hard,G,Other,4
37,100644,Alexander Zverev,Clay,A,Bastad,5
38,100644,Alexander Zverev,Clay,A,Geneva,6
39,100644,Alexander Zverev,Clay,A,Hamburg,16
40,100644,Alexander Zverev,Clay,A,Munich,15
41,100644,Alexander Zverev,Clay,A,Nice,4
42,100644,Alexander Zverev,Clay,A,Other,4
43,100644,Alexander Zverev,Clay,G,Roland Garros,34
44,100644,Alexander Zverev,Clay,M,Madrid Masters,23
45,100644,Alexander Zverev,Clay,M,Monte Carlo Masters,14
46,100644,Alexander Zverev,Clay,M,Rome Masters,24
47,100644,Alexander Zverev,Grass,A,Halle,18
48,100644,Alexander Zverev,Grass,A,Other,5
49,100644,Alexander Zverev,Grass,G,Wimbledon,16
50,100644,Alexander Zverev,Hard,A,Acapulco,14
51,100644,Alexander Zverev,Hard,A,Beijing,12
52,100644,Alexander Zverev,Hard,A,Chengdu,4
53,100644,Alexander Zverev,Hard,A,Cologne 1,4
54,100644,Alexander Zverev,Hard,A,Cologne 2,4
55,100644,Alexander Zverev,Hard,A,Laver Cup,7
56,100644,Alexander Zverev,Hard,A,Montpellier,10
57,100644,Alexander Zverev,Hard,A,Other,18
58,100644,Alexander Zverev,Hard,A,Rotterdam,4
59,100644,Alexander Zverev,Hard,A,St. Petersburg,5
60,100644,Alexander Zverev,Hard,A,Tokyo Olympics,6
61,100644,Alexander Zverev,Hard,A,United Cup,4
62,100644,Alexander Zverev,Hard,A,Vienna,11
63,100644,Alexander Zverev,Hard,A,Washington,16
64,100644,Alexander Zverev,Hard,F,Tour Finals,15
65,100644,Alexander Zverev,Hard,G,Australian Open,25
66,100644,Alexander Zverev,Hard,G,US Open,7
67,100644,Alexander Zverev,Hard,G,Us Open,19
68,100644,Alexander Zverev,Hard,M,Canada Masters,12
69,100644,Alexander Zverev,Hard,M,Cincinnati Masters,12
70,100644,Alexander Zverev,Hard,M,Indian Wells Masters,13
71,100644,Alexander Zverev,Hard,M,Miami Masters,17
72,100644,Alexander Zverev,Hard,M,Paris Masters,17
73,100644,Alexander Zverev,Hard,M,Shanghai Masters,12
74,100652,Cassio Motta,Clay,A,Other,2
75,100652,Cassio Motta,Hard,A,Other,5
76,100653,Andres Gomez,Carpet,A,Brasilia,5
77,100653,Andres Gomez,Carpet,A,Other,1
78,100653,Andres Gomez,Clay,A,Other,15
79,100653,Andres Gomez,Clay,G,Other,1
80,100653,Andres Gomez,Hard,A,Other,7
81,100653,Andres Gomez,Hard,M,Other,3
82,100656,Ivan Lendl,Carpet,A,Other,9
83,100656,Ivan Lendl,Carpet,A,Philadelphia,10
84,100656,Ivan Lendl,Carpet,A,Rotterdam,5
85,100656,Ivan Lendl,Carpet,A,Tokyo Indoor,13
86,100656,Ivan Lendl,Carpet,F,Other,3
87,100656,Ivan Lendl,Carpet,M,Other,1
88,100656,Ivan Lendl,Clay,A,Barcelona,4
89,100656,Ivan Lendl,Clay,A,Munich,8
90,100656,Ivan Lendl,Clay,A,Nice,4
91,100656,Ivan Lendl,Clay,A,Other,9
92,100656,Ivan Lendl,Clay,G,Other,1
93,100656,Ivan Lendl,Clay,M,Other,4
94,100656,Ivan Lendl,Grass,G,Wimbledon,6
95,100656,Ivan Lendl,Hard,A,Long Island,9
96,100656,Ivan Lendl,Hard,A,Memphis,5
97,100656,Ivan Lendl,Hard,A,New Haven,8
98,100656,Ivan Lendl,Hard,A,Other,18
99,100656,Ivan Lendl,Hard,A,Sydney Outdoor,4
100,100656,Ivan Lendl,Hard,A,Tokyo Outdoor,6
101,100656,Ivan Lendl,Hard,G,Australian Open,13
102,100656,Ivan Lendl,Hard,G,US Open,10
103,100656,Ivan Lendl,Hard,M,Canada Masters,11
104,100656,Ivan Lendl,Hard,M,Cincinnati Masters,6
105,100676,Yannick Noah,Carpet,M,Other,1
106,100676,Yannick Noah,Clay,A,Other,2
107,100676,Yannick Noah,Clay,M,Other,4
108,100676,Yannick Noah,Hard,A,Other,1
109,100689,Tim Mayotte,Carpet,A,Other,2
110,100689,Tim Mayotte,Grass,G,Other,3
111,100689,Tim Mayotte,Hard,A,Other,5
112,100689,Tim Mayotte,Hard,M,Other,2
113,100711,Pedro Rebolledo,Clay,A,Other,1
114,100713,John Fitzgerald,Carpet,A,Other,1
115,100713,John Fitzgerald,Grass,A,Other,3
116,100713,John Fitzgerald,Grass,G,Other,1
117,100713,John Fitzgerald,Hard,A,Other,11
118,100713,John Fitzgerald,Hard,G,Other,3
119,100728,Todd Nelson,Grass,A,Other,1
120,100728,Todd Nelson,Grass,G,Other,1
121,100728,Todd Nelson,Hard,A,Other,2
122,100747,Glenn Layendecker,Carpet,A,Other,1
123,100747,Glenn Layendecker,Grass,A,Other,2
124,100747,Glenn Layendecker,Hard,A,Other,2
125,100747,Glenn Layendecker,Hard,G,Other,2
126,100747,Glenn Layendecker,Hard,M,Other,1
127,100752,Ramesh Krishnan,Carpet,A,Other,3
128,100752,Ramesh Krishnan,Clay,A,Other,1
129,100752,Ramesh Krishnan,Grass,A,Other,1
130,100752,Ramesh Krishnan,Hard,A,Other,6
131,100752,Ramesh Krishnan,Hard,G,Other,1
132,100752,Ramesh Krishnan,Hard,M,Other,3
133,100757,Anders Jarryd,Carpet,A,Beijing,4
134,100757,Anders Jarryd,Carpet,A,Copenhagen,13
135,100757,Anders Jarryd,Carpet,A,Other,13
136,100757,Anders Jarryd,Carpet,A,Rotterdam,9
137,100757,Anders Jarryd,Carpet,A,Zaragoza,6
138,100757,Anders Jarryd,Carpet,M,Other,3
139,100757,Anders Jarryd,Clay,A,Other,3
140,100757,Anders Jarryd,Grass,A,Other,4
141,100757,Anders Jarryd,Grass,A,Rosmalen,4
142,100757,Anders Jarryd,Grass,G,Other,3
143,100757,Anders Jarryd,Hard,A,Other,6
144,100757,Anders Jarryd,Hard,A,Tokyo Outdoor,5
145,100757,Anders Jarryd,Hard,G,Other,4
146,100757,Anders Jarryd,Hard,M,Other,1
147,100759,Danie Visser,Hard,M,Other,1
148,100763,Brad Gilbert,Carpet,A,Other,8
149,100763,Brad Gilbert,Carpet,A,Philadelphia,6
150,100763,Brad Gilbert,Carpet,A,San Francisco,4
151,100763,Brad Gilbert,Carpet,M,Other,3
152,100763,Brad Gilbert,Clay,A,Other,1
153,100763,Brad Gilbert,Clay,G,Other,3
154,100763,Brad Gilbert,Grass,A,Other,6
155,100763,Brad Gilbert,Grass,G,Wimbledon,6
156,100763,Brad Gilbert,Hard,A,Hong Kong,7
157,100763,Brad Gilbert,Hard,A,Los Angeles,6
158,100763,Brad Gilbert,Hard,A,Memphis,7
159,100763,Brad Gilbert,Hard,A,Other,17
160,100763,Brad Gilbert,Hard,A,San Francisco,7
161,100763,Brad Gilbert,Hard,A,Scottsdale,8
162,100763,Brad Gilbert,Hard,A,Sydney Indoor,4
163,100763,Brad Gilbert,Hard,A,Tokyo Outdoor,9
164,100763,Brad Gilbert,Hard,G,Other,2
165,100763,Brad Gilbert,Hard,G,US Open,6
166,100763,Brad Gilbert,Hard,M,Cincinnati Masters,9
167,100763,Brad Gilbert,Hard,M,Other,4
168,100768,Nick Brown,Grass,G,Other,2
169,100770,Peter Moraing,Carpet,A,Other,2
170,100772,Kelly Evernden,Clay,A,Other,2
171,100772,Kelly Evernden,Grass,A,Other,1
172,100772,Kelly Evernden,Hard,A,Auckland,4
173,100772,Kelly Evernden,Hard,A,Other,4
174,100782,Pablo Arraya,Carpet,A,Other,2
175,100782,Pablo Arraya,Clay,A,Other,12
176,100782,Pablo Arraya,Hard,A,Other,2
177,100790,Bruce Derlin,Hard,M,Other,1
178,100800,Diego Perez,Clay,A,Kitzbuhel,4
179,100800,Diego Perez,Clay,A,Other,7
180,100800,Diego Perez,Clay,G,Roland Garros,4
181,100800,Diego Perez,Hard,A,Other,3
182,100809,Juan Aguilera,Clay,A,Other,1
183,100809,Juan Aguilera,Clay,M,Other,2
184,100809,Juan Aguilera,Hard,M,Other,1
185,100815,David Pate,Carpet,A,Other,4
186,100815,David Pate,Grass,G,Other,1
187,100815,David Pate,Hard,A,Other,9
188,100829,Jan Gunnarsson,Carpet,A,Other,4
189,100829,Jan Gunnarsson,Clay,A,Bastad,4
190,100829,Jan Gunnarsson,Clay,A,Bologna,4
191,100829,Jan Gunnarsson,Clay,A,Other,3
192,100829,Jan Gunnarsson,Grass,G,Other,3
193,100829,Jan Gunnarsson,Hard,M,Other,1
194,100836,Glenn Michibata,Carpet,A,Other,1
195,100836,Glenn Michibata,Grass,G,Other,1
196,100836,Glenn Michibata,Hard,A,Other,3
197,100837,Jeremy Bates,Carpet,A,Other,8
198,100837,Jeremy Bates,Grass,A,Manchester,4
199,100837,Jeremy Bates,Grass,A,Queen's Club,7
200,100837,Jeremy Bates,Grass,G,Wimbledon,7
201,100837,Jeremy Bates,Hard,A,Johannesburg,4
202,100837,Jeremy Bates,Hard,A,Other,13
203,100837,Jeremy Bates,Hard,A,Seoul,5
204,100837,Jeremy Bates,Hard,G,Other,1
