,player_id,player_name,surface,matches_won,matches_lost,win_rate
0,100282,Guillermo Vilas,Clay,0.0,2.0,0.0
1,100284,Jimmy Connors,Carpet,2.0,7.0,22.22222222222222
2,100284,Jimmy Connors,Clay,5.0,8.0,38.46153846153847
3,100284,Jimmy Connors,Grass,4.0,3.0,57.14285714285714
4,100284,Jimmy Connors,Hard,31.0,23.0,57.407407407407405
5,100286,Harold Solomon,Hard,0.0,1.0,0.0
6,100321,Vijay Amritraj,Hard,0.0,1.0,0.0
7,100431,Mansour Bahrami,Clay,0.0,1.0,0.0
8,100431,Mansour Bahrami,Hard,0.0,1.0,0.0
9,100437,Bjorn Borg,Carpet,0.0,2.0,0.0
10,100437,Bjorn Borg,Clay,0.0,5.0,0.0
11,100437,Bjorn Borg,Hard,0.0,5.0,0.0
12,100529,Kevin Curren,Carpet,9.0,7.0,56.25
13,100529,Kevin Curren,Clay,1.0,2.0,33.33333333333333
14,100529,Kevin Curren,Grass,3.0,5.0,37.5
15,100529,Kevin Curren,Hard,17.0,24.0,41.46341463414634
16,100532,Johan Kriek,Carpet,2.0,2.0,50.0
17,100532,Johan Kriek,Grass,1.0,3.0,25.0
18,100532,Johan Kriek,Hard,0.0,3.0,0.0
19,100536,Fernando Luna,Clay,0.0,2.0,0.0
20,100536,Fernando Luna,Hard,0.0,1.0,0.0
21,100553,Nduka Odizor,Carpet,0.0,2.0,0.0
22,100553,Nduka Odizor,Hard,0.0,1.0,0.0
23,100581,John McEnroe,Carpet,18.0,11.0,62.06896551724138
24,100581,John McEnroe,Clay,2.0,5.0,28.57142857142857
25,100581,John McEnroe,Grass,11.0,4.0,73.33333333333333
26,100581,John McEnroe,Hard,33.0,17.0,66.0
27,100587,Steve Guy,Hard,0.0,1.0,0.0
28,100606,Mike Bauer,Clay,0.0,1.0,0.0
29,100607,Eduardo Bengoechea,Clay,3.0,3.0,50.0
30,100619,George Kalovelonis,Clay,0.0,3.0,0.0
31,100628,Michiel Schapers,Carpet,3.0,8.0,27.27272727272727
32,100628,Michiel Schapers,Clay,2.0,3.0,40.0
33,100628,Michiel Schapers,Grass,7.0,6.0,53.84615384615385
34,100628,Michiel Schapers,Hard,14.0,22.0,38.88888888888889
35,100631,Tim Wilkison,Clay,0.0,1.0,0.0
36,100644,Alexander Zverev,Clay,145.0,53.0,73.23232323232324
37,100644,Alexander Zverev,Grass,39.0,20.0,66.10169491525424
38,100644,Alexander Zverev,Hard,268.0,120.0,69.0721649484536
39,100652,Cassio Motta,Carpet,0.0,1.0,0.0
40,100652,Cassio Motta,Clay,2.0,6.0,25.0
41,100652,Cassio Motta,Hard,5.0,7.0,41.66666666666667
42,100653,Andres Gomez,Carpet,6.0,1.0,85.71428571428571
43,100653,Andres Gomez,Clay,16.0,21.0,43.24324324324324
44,100653,Andres Gomez,Hard,10.0,15.0,40.0
45,100656,Ivan Lendl,Carpet,41.0,17.0,70.6896551724138
46,100656,Ivan Lendl,Clay,30.0,20.0,60.0
47,100656,Ivan Lendl,Grass,6.0,6.0,50.0
48,100656,Ivan Lendl,Hard,90.0,40.0,69.23076923076923
49,100676,Yannick Noah,Carpet,1.0,3.0,25.0
50,100676,Yannick Noah,Clay,6.0,5.0,54.54545454545454
51,100676,Yannick Noah,Hard,1.0,3.0,25.0
52,100689,Tim Mayotte,Carpet,2.0,5.0,28.57142857142857
53,100689,Tim Mayotte,Grass,3.0,1.0,75.0
54,100689,Tim Mayotte,Hard,7.0,8.0,46.666666666666664
55,100711,Pedro Rebolledo,Carpet,0.0,1.0,0.0
56,100711,Pedro Rebolledo,Clay,1.0,7.0,12.5
57,100711,Pedro Rebolledo,Grass,0.0,1.0,0.0
58,100711,Pedro Rebolledo,Hard,0.0,2.0,0.0
59,100713,John Fitzgerald,Carpet,1.0,2.0,33.33333333333333
60,100713,John Fitzgerald,Clay,0.0,1.0,0.0
61,100713,John Fitzgerald,Grass,4.0,5.0,44.44444444444444
62,100713,John Fitzgerald,Hard,14.0,17.0,45.16129032258064
63,100714,Broderick Dyke,Grass,0.0,1.0,0.0
64,100714,Broderick Dyke,Hard,0.0,5.0,0.0
65,100727,Raul Antonio Viver,Clay,0.0,6.0,0.0
66,100727,Raul Antonio Viver,Hard,0.0,1.0,0.0
67,100728,Todd Nelson,Grass,2.0,2.0,50.0
68,100728,Todd Nelson,Hard,2.0,5.0,28.57142857142857
69,100744,Peter Doohan,Hard,0.0,2.0,0.0
70,100747,Glenn Layendecker,Carpet,1.0,2.0,33.33333333333333
71,100747,Glenn Layendecker,Clay,0.0,1.0,0.0
72,100747,Glenn Layendecker,Grass,2.0,3.0,40.0
73,100747,Glenn Layendecker,Hard,5.0,6.0,45.45454545454545
74,100752,Ramesh Krishnan,Carpet,3.0,4.0,42.857142857142854
75,100752,Ramesh Krishnan,Clay,1.0,2.0,33.33333333333333
76,100752,Ramesh Krishnan,Grass,1.0,1.0,50.0
77,100752,Ramesh Krishnan,Hard,10.0,18.0,35.714285714285715
78,100757,Anders Jarryd,Carpet,48.0,30.0,61.53846153846154
79,100757,Anders Jarryd,Clay,3.0,16.0,15.789473684210526
80,100757,Anders Jarryd,Grass,11.0,13.0,45.83333333333333
81,100757,Anders Jarryd,Hard,16.0,34.0,32.0
82,100759,Danie Visser,Carpet,0.0,1.0,0.0
83,100759,Danie Visser,Hard,1.0,1.0,50.0
84,100763,Brad Gilbert,Carpet,21.0,18.0,53.84615384615385
85,100763,Brad Gilbert,Clay,4.0,11.0,26.666666666666668
86,100763,Brad Gilbert,Grass,12.0,9.0,57.14285714285714
87,100763,Brad Gilbert,Hard,86.0,63.0,57.71812080536913
88,100768,Nick Brown,Grass,2.0,1.0,66.66666666666666
89,100768,Nick Brown,Hard,0.0,2.0,0.0
90,100770,Peter Moraing,Carpet,2.0,2.0,50.0
91,100770,Peter Moraing,Grass,0.0,2.0,0.0
92,100770,Peter Moraing,Hard,0.0,1.0,0.0
93,100772,Kelly Evernden,Clay,2.0,3.0,40.0
94,100772,Kelly Evernden,Grass,1.0,2.0,33.33333333333333
95,100772,Kelly Evernden,Hard,8.0,16.0,33.33333333333333
96,100773,Brian Joelson,Grass,0.0,1.0,0.0
97,100782,Pablo Arraya,Carpet,2.0,2.0,50.0
98,100782,Pablo Arraya,Clay,12.0,12.0,50.0
99,100782,Pablo Arraya,Grass,0.0,1.0,0.0
100,100782,Pablo Arraya,Hard,2.0,6.0,25.0
101,100790,Bruce Derlin,Hard,1.0,2.0,33.33333333333333
102,100800,Diego Perez,Carpet,0.0,1.0,0.0
103,100800,Diego Perez,Clay,15.0,22.0,40.54054054054054
104,100800,Diego Perez,Grass,0.0,1.0,0.0
105,100800,Diego Perez,Hard,3.0,9.0,25.0
106,100809,Juan Aguilera,Carpet,0.0,2.0,0.0
107,100809,Juan Aguilera,Clay,3.0,13.0,18.75
108,100809,Juan Aguilera,Grass,0.0,1.0,0.0
109,100809,Juan Aguilera,Hard,1.0,2.0,33.33333333333333
110,100810,Paul Chamberlin,Carpet,0.0,1.0,0.0
111,100815,David Pate,Carpet,4.0,3.0,57.14285714285714
112,100815,David Pate,Clay,0.0,3.0,0.0
113,100815,David Pate,Grass,1.0,4.0,20.0
114,100815,David Pate,Hard,9.0,17.0,34.61538461538461
115,100826,Juan Antonio Rodriguez,Clay,0.0,1.0,0.0
116,100829,Jan Gunnarsson,Carpet,4.0,8.0,33.33333333333333
117,100829,Jan Gunnarsson,Clay,11.0,11.0,50.0
118,100829,Jan Gunnarsson,Grass,3.0,2.0,60.0
119,100829,Jan Gunnarsson,Hard,1.0,6.0,14.285714285714285
120,100836,Glenn Michibata,Carpet,1.0,1.0,50.0
121,100836,Glenn Michibata,Grass,1.0,2.0,33.33333333333333
122,100836,Glenn Michibata,Hard,3.0,4.0,42.857142857142854
123,100837,Jeremy Bates,Carpet,8.0,17.0,32.0
124,100837,Jeremy Bates,Clay,0.0,3.0,0.0
125,100837,Jeremy Bates,Grass,18.0,18.0,50.0
126,100837,Jeremy Bates,Hard,25.0,37.0,40.32258064516129
127,100852,Howard Herr,Clay,0.0,1.0,0.0
128,100855,Scott Davis,Carpet,1.0,5.0,16.666666666666664
129,100855,Scott Davis,Clay,0.0,2.0,0.0
130,100855,Scott Davis,Grass,2.0,3.0,40.0
131,100855,Scott Davis,Hard,9.0,16.0,36.0
132,100857,Sergio Casal,Clay,0.0,1.0,0.0
133,100857,Sergio Casal,Hard,0.0,3.0,0.0
134,100864,Martin Wostenholme,Clay,1.0,3.0,25.0
135,100864,Martin Wostenholme,Grass,2.0,1.0,66.66666666666666
136,100864,Martin Wostenholme,Hard,3.0,4.0,42.857142857142854
137,100865,Marcelo Ingaramo,Clay,2.0,5.0,28.57142857142857
138,100866,Shahar Perkiss,Hard,0.0,2.0,0.0
139,100870,Christo Van Rensburg,Carpet,8.0,13.0,38.095238095238095
140,100870,Christo Van Rensburg,Clay,1.0,4.0,20.0
141,100870,Christo Van Rensburg,Grass,18.0,12.0,60.0
142,100870,Christo Van Rensburg,Hard,19.0,34.0,35.84905660377358
143,100876,Bong Soo Kim,Carpet,1.0,4.0,20.0
144,100876,Bong Soo Kim,Hard,0.0,2.0,0.0
145,100892,Alexandre Hocevar,Carpet,0.0,1.0,0.0
146,100894,Francesco Cancellotti,Clay,1.0,3.0,25.0
147,100901,Paul Annacone,Carpet,0.0,2.0,0.0
148,100901,Paul Annacone,Grass,2.0,2.0,50.0
149,100901,Paul Annacone,Hard,1.0,4.0,20.0
150,100904,George Bezecny,Clay,0.0,1.0,0.0
151,100917,Nelson Aerts,Carpet,1.0,1.0,50.0
152,100920,Robert Seguso,Hard,0.0,1.0,0.0
