winner_name,surface,ace_pct,1stIn_pct,1stWon_pct,2ndWon_pct,df_pct,bpSaved_pct
Adria Soriano Barrera,Clay,7.792207792207792,64.93506493506493,74.0,54.54545454545454,6.493506493506493,75.0
Adrian Andreev,Hard,0.0,71.1062452399086,66.6158536585366,56.68449197860963,1.4851485148514851,65.0
Adrian Cruciat,Clay,6.122448979591836,61.224489795918366,76.66666666666667,66.66666666666666,2.0408163265306123,100.0
Adrian Garcia,Clay,4.159219710139901,60.84376391344802,76.06650477494468,55.30274848504453,2.717672668491416,41.0
Adrian Garcia,Hard,6.466218966218967,61.13858363858364,81.91855656221747,59.63423050379572,3.803418803418803,77.77777777777777
Adrian Graimprey,Carpet,,,,,,
Adrian Mannarino,Clay,4.734042060949178,59.81731170385905,68.56943766470624,58.147768147168726,2.2179107341964523,54.44745069745069
Adrian Mannarino,Grass,7.9168569190644416,62.43827720284364,75.15559693149736,62.839030566494976,3.4119113141736794,66.21856326493945
Adrian Mannarino,Hard,8.059967867598287,60.373228731946845,75.83409069080011,61.18642819321753,2.6103097503277017,64.65719890018885
Adrian Marcu,Clay,,,,,,
Adrian Menendez Maceiras,Clay,7.216494845360824,54.63917525773196,79.24528301886792,51.28205128205128,5.154639175257731,60.0
Adrian Menendez Maceiras,Grass,9.859154929577464,59.154929577464785,83.33333333333334,55.55555555555556,2.8169014084507045,100.0
Adrian Menendez Maceiras,Hard,8.275890534262604,63.54074381718975,71.66467893872613,59.44940476190476,2.156824366912475,70.68452380952381
Adrian Ungur,Clay,2.7215179083927796,61.41540494366472,70.67469662164599,62.004285766839565,3.5169475942700483,72.05627705627705
Adrian Ungur,Hard,4.172118204376269,65.77223851417399,72.20497559960079,67.81626430749237,1.3444619896232801,43.290043290043286
Adrian Voinea,Carpet,12.28395640932448,57.5868289585348,82.01529405969771,64.39858447305255,3.632977584099916,75.15151515151516
Adrian Voinea,Clay,6.7171210187404435,56.786798196138214,73.04473635746997,60.656953104584005,3.1579598818810504,57.88683283670752
Adrian Voinea,Grass,10.25939797475378,59.79342061739065,71.07236312399357,55.099625897588545,3.2793409946968,38.61111111111111
Adrian Voinea,Hard,9.446827242732898,57.04316193447515,75.46949594457315,62.090039801061614,3.473883551348333,68.9022807190509
Adrians Zguns,Carpet,,,,,,
Agustin Calleri,Carpet,13.346956764514465,64.10203940617154,79.30301113602822,59.87142857142858,2.0043764922512652,44.44444444444444
Agustin Calleri,Clay,10.651725785414664,55.20750948747647,79.0053591440278,61.57654470702353,3.89570926100249,63.58436154488786
Agustin Calleri,Grass,10.185215557059513,56.86796111229122,83.14307174482697,62.16142270861833,4.911988894871782,63.09523809523809
Agustin Calleri,Hard,11.163658989013046,55.59790416466587,80.47677405902088,61.316867631161806,4.604281870446923,65.1626984126984
Agustin Garizzio,Clay,2.4193548387096775,57.25806451612904,74.64788732394366,57.446808510638306,4.838709677419355,66.66666666666666
Agustin Moreno,Clay,3.3333333333333335,53.333333333333336,68.75,64.0,5.0,81.81818181818183
Ahmad Rabeea Muhammad,Clay,,,,,,
Ahmad Rabeea Muhammad,Hard,,,,,,
Ainius Sabaliauskas,Hard,,,,,,
Aisam Ul Haq Qureshi,Clay,,,,,,
Aisam Ul Haq Qureshi,Grass,17.498585208305784,59.529117660005745,83.34741964519908,62.42548454782497,6.326242057104245,73.69047619047619
Aisam Ul Haq Qureshi,Hard,34.375,53.125,91.17647058823529,76.0,7.8125,100.0
Aissa Benchakroun,Clay,,,,,,
Aivaras Balzekas,Carpet,,,,,,
Ajeet Rai,Hard,,,,,,
Aki Rahunen,Carpet,3.8061909639239784,58.03687265278251,71.91778146665365,59.375,6.501270816736846,85.0
Aki Rahunen,Clay,1.5151515151515151,65.33189033189034,64.54859114433583,71.28205128205127,3.0663780663780664,62.5
Aki Rahunen,Hard,0.8846153846153846,65.38461538461539,65.68840579710145,55.55555555555556,2.769230769230769,56.41025641025641
Akira Santillan,Grass,8.16326530612245,63.26530612244898,77.41935483870968,62.5,4.081632653061225,0.0
Akira Santillan,Hard,10.81081081081081,56.75675675675676,95.23809523809523,60.0,2.7027027027027026,100.0
Alaaddin Karagoz,Hard,,,,,,
Alan Fernando Rubio Fierros,Hard,8.045977011494253,55.172413793103445,83.33333333333334,54.285714285714285,4.597701149425287,100.0
Alan Mackin,Grass,,,,,,
Alastair Gray,Grass,5.982905982905983,62.39316239316239,75.34246575342466,62.5,3.418803418803419,90.0
Albano Olivetti,Hard,22.6878286487196,59.332517750812336,86.54723489484812,62.11950165268242,4.681530518070575,73.33333333333333
Albert Chang,Carpet,1.8983050847457628,71.47664324100869,78.42994509661177,65.17094017094017,3.32093151439989,61.111111111111114
Albert Chang,Hard,4.194365764951292,62.251606651377735,75.6950904392765,60.936285936285934,4.759337516363722,80.11695906432747
Albert Costa,Carpet,6.330973558994518,62.12597216142182,76.32205807811043,58.637996287698115,1.534342541899242,78.33638583638584
Albert Costa,Clay,4.278904721428084,69.28508133663836,71.06755502295832,60.82287988080266,2.066987499556809,61.64476433439282
Albert Costa,Grass,3.938484621155289,66.15716429107277,73.77708646213259,54.609929078014176,3.2445611402850716,76.19047619047618
Albert Costa,Hard,6.403370962320106,66.38158457069308,74.6415654755231,62.7483642997283,2.3457332649749914,61.76633402439854
Albert Montanes,Clay,5.766542603743901,61.820441056577614,74.88289902398164,62.20976263201794,3.7122321503257245,64.52894468757412
Albert Montanes,Grass,6.373295522501081,64.96902935593879,80.54163424949932,61.535865093033884,2.4647282068966736,86.47058823529412
Albert Montanes,Hard,6.728482490257121,58.541945906335265,76.87713559238395,61.33363905684835,3.4985270931739056,66.76192271780508
Albert Portas,Carpet,8.620689655172415,50.0,79.3103448275862,60.71428571428571,1.7241379310344827,100.0
Albert Portas,Clay,5.594165921430637,59.19073099564157,73.24437817073571,58.76629413236752,3.981540745390207,58.52717537092537
Albert Portas,Grass,7.74856839058835,60.712032632645,80.9469696969697,62.5944170771757,3.9559968475576994,86.66666666666667
Albert Portas,Hard,9.90604800386894,55.285029788997626,79.39876806136508,57.77216575768022,4.452884737828103,68.95502645502646
Albert Ramos,Clay,4.303479325023502,64.00722760184608,71.79267336823189,60.8636439429291,2.5667097988494807,65.12510309312364
Albert Ramos,Grass,6.940903717900897,66.60008149974341,75.55835413342243,61.143501412318614,3.278354592188965,83.13419913419914
Albert Ramos,Hard,6.682217053980371,61.56871819003579,75.04512587675529,62.42674511182061,3.0792637419659625,68.21482229949049
Alberto Berasategui,Carpet,4.141523536628039,65.84149915636637,75.0886191647797,65.95611577964519,4.4979621151462075,69.96598639455782
Alberto Berasategui,Clay,2.432382250158917,74.55720257304749,67.68967229352621,62.27188482373991,3.0809318162722623,60.77863754542206
Alberto Berasategui,Hard,2.722331851203022,73.38687325620879,68.34473220880106,62.09463864110649,4.026489696143291,64.89870931537598
Alberto Brause,Clay,,,,,,
Alberto Lim,Clay,2.857142857142857,65.71428571428571,63.04347826086957,52.63157894736842,7.142857142857142,66.66666666666666
Alberto Lim,Hard,11.574239713774599,49.391771019677996,78.15315315315316,77.34553775743707,10.822898032200358,66.66666666666666
Alberto Mancini,Carpet,5.57395773843518,69.83438035408338,70.81766917293233,48.148148148148145,1.1764705882352942,51.25
Alberto Mancini,Clay,3.952999914095915,61.35282328405999,72.13814093227093,60.3257232034858,2.2882284439232206,64.35572247240205
Alberto Mancini,Hard,4.858675285533548,62.67267606873989,73.44480595859172,62.80212672975521,2.8139126360435416,60.69009421950597
Alberto Martin,Carpet,3.8095238095238098,58.0952380952381,72.1311475409836,57.49999999999999,3.8095238095238098,66.66666666666666
Alberto Martin,Clay,3.2097383554785144,61.60149514551009,70.58881120758487,61.93971875748983,3.7150539777569818,64.66830586567428
Alberto Martin,Grass,4.544789203990831,68.43022510143498,70.0266506906194,56.55851232642364,2.8836157955283204,61.328856328856325
Alberto Martin,Hard,3.1025851379354927,60.268002540600804,73.20201312398954,62.62158016781182,5.227622200129476,56.477780260675
Alberto Paris,Clay,,,,,,
Aldin Setkic,Clay,,,,,,
Aldin Setkic,Hard,,,,,,
Alejandro Aramburu,Clay,,,,,,
Alejandro Aramburu,Hard,,,,,,
Alejandro Davidovich Fokina,Clay,2.792680604735018,69.32129383232709,70.59367411016837,60.132757929068845,3.558696496378706,56.3155186316951
Alejandro Davidovich Fokina,Grass,2.6090801665955037,63.85403089582537,69.94392507190544,62.32968722998633,3.3583143878389277,50.43650793650793
Alejandro Davidovich Fokina,Hard,5.890797764697666,65.301938217616,72.254670809562,61.398823526731135,2.5154581623053955,65.62881331631331
Alejandro Falla,Carpet,13.164248750347596,66.57544373681675,83.71794871794872,67.11309523809524,0.905107805834198,75.0
Alejandro Falla,Clay,4.4158389879958655,63.81730647095177,72.95374022724963,59.23913243658131,1.8818616153432923,66.15095688625101
Alejandro Falla,Grass,5.792981258146128,63.24390351712124,74.63363458426224,61.02844317405643,2.434594206649179,67.8670634920635
Alejandro Falla,Hard,4.980819059528568,57.25981864643954,71.9126171976821,61.45384035451041,3.597498014032225,66.61206736130671
Alejandro Gomez Gb42,Hard,11.827956989247312,49.46236559139785,78.26086956521739,66.66666666666666,15.053763440860216,60.0
Alejandro Gonzalez,Clay,5.019466644466645,57.43625541125541,71.947209653092,69.97697370037795,5.025646575646575,52.56410256410257
Alejandro Gonzalez,Hard,6.319090582818924,60.87685699178323,73.93955065745841,57.423638612013534,2.921789985521585,68.51851851851852
Alejandro Hernandez,Carpet,,,,,,
Alejandro Hernandez,Clay,6.206686577161776,62.92131505175393,73.15505512549848,65.51228491978017,4.721003602235203,56.011904761904766
Alejandro Hernandez,Hard,,,,,,
Alejandro Moro Canas,Clay,3.896103896103896,75.32467532467533,65.51724137931035,38.88888888888889,1.2987012987012987,62.5
Alejandro Olivera,Hard,,,,,,
Alejandro Tabilo,Clay,7.481765939489018,64.4549799340986,75.38450349919397,56.28038279280704,2.5478967116541704,71.00099635813922
Alejandro Tabilo,Grass,10.222251965515689,64.15886427542497,81.12883060354352,57.26841987474912,3.769968787754464,75.06944444444444
Alejandro Tabilo,Hard,10.973928147652257,64.02890638100712,77.0489711561549,61.225316144155066,2.7508617383160217,57.29617604617604
Alejo Mancisidor,Clay,3.9633699633699635,57.94139194139194,60.09316770186335,46.44308943089431,3.5311355311355315,47.72727272727273
Alejo Mancisidor,Hard,8.217632766400556,40.168344324887194,78.54054054054055,60.068649885583525,4.729260673377299,76.19047619047618
Aleksandar Kovacevic,Clay,13.20754716981132,66.0377358490566,80.0,57.57575757575758,2.8301886792452833,83.33333333333334
Aleksandar Kovacevic,Grass,9.404761904761905,58.92857142857143,80.28571428571428,68.20652173913044,2.857142857142857,33.33333333333333
Aleksandar Kovacevic,Hard,13.643342214008202,61.10182408479933,79.70871251099024,60.01227815498509,3.6757213781197837,68.16509879009878
Aleksandar Vukic,Clay,10.510128662356394,58.944168574237395,75.8108933320201,55.66933066933067,1.3796580006745265,78.05555555555556
Aleksandar Vukic,Grass,12.112931707684616,61.72618150091131,79.55242264922487,59.78486776447543,1.156684622322771,69.48701298701299
Aleksandar Vukic,Hard,13.6054967004406,60.157738534905235,78.84216309902578,61.135041165221175,2.1622846263993103,56.95932539682539
Aleksandr Nedovyesov,Clay,5.153519130845536,63.235710911667454,66.84397163120568,55.55555555555555,1.7194142654700046,41.666666666666664
Aleksandr Nedovyesov,Grass,,,,,,
Aleksandr Nedovyesov,Hard,9.308755760368664,65.61059907834101,73.41365461847388,55.892448512585815,2.6382488479262673,67.85714285714286
Aleksandre Bakshi,Hard,6.99939135727328,58.145668492594844,76.5625,59.815078236130866,4.037330087238791,49.99999999999999
Aleksandre Metreveli,Clay,,,,,,
Aleksandre Metreveli,Hard,5.263157894736842,68.42105263157895,80.76923076923077,90.9090909090909,2.631578947368421,
Alen Avidzba,Hard,15.277777777777779,62.5,77.77777777777779,60.86956521739131,5.555555555555555,60.0
Alessandro Giannessi,Clay,3.611031093768519,69.14267726162112,68.24675902377626,60.81931305301339,4.367006528514574,68.77391236214766
Alessandro Giannessi,Hard,6.00312256049961,63.793911007025756,82.63888888888889,61.95652173913043,5.925058548009368,47.72727272727273
Alessio Di Mauro,Clay,5.978642972544328,57.190041272638645,69.69800661224943,55.379222502398086,2.173038814297597,61.650016650016646
Alessio Di Mauro,Grass,14.285714285714285,53.333333333333336,82.14285714285714,61.36363636363637,4.761904761904762,75.0
Alessio Di Mauro,Hard,11.320754716981133,53.459119496855344,70.58823529411765,55.714285714285715,2.515723270440252,85.0
Alex Antonitsch,Carpet,6.788930634097636,55.82399370079165,77.68103615589656,56.76819164519699,2.951465684012784,72.64826083007901
Alex Antonitsch,Clay,2.083333333333333,50.0,68.75,50.0,0.0,55.55555555555556
Alex Antonitsch,Grass,4.78518301002984,53.65499010479658,76.96014026785417,63.94172615907714,4.530129409498371,55.98412698412699
Alex Antonitsch,Hard,7.392009465436394,54.97874510939558,75.73892187593793,63.020712192403714,2.8917593979269496,78.52842712842713
Alex Bogdanovic,Clay,,,,,,
Alex Bogdanovic,Grass,9.635699303433858,66.97452159786255,76.67885850274435,58.40722566355107,2.546625904520641,65.25573192239858
Alex Bogdanovic,Hard,6.0,60.0,81.66666666666667,55.26315789473685,2.0,66.66666666666666
Alex Bogomolov Jr,Clay,6.665569453587886,71.62606978275181,70.36679536679537,72.77777777777777,3.653719552337064,87.5
Alex Bogomolov Jr,Grass,2.374341929310208,71.61496209467765,69.44005420361258,64.34785335399023,3.5971042760273533,72.98701298701299
Alex Bogomolov Jr,Hard,3.7053325188381327,70.62581047967448,71.42058254854213,61.62489702737026,3.1968935543723775,64.70424363819012
Alex Bolt,Grass,10.446257674250631,65.4010585951607,78.68471798367618,53.311161790612644,2.4157638136511377,33.33333333333333
Alex Bolt,Hard,9.91821719698086,59.489938485332964,76.66300291374725,64.68553364228723,3.7493232821589397,48.686868686868685
Alex Calatrava,Clay,9.548867246505033,61.62274654348955,75.17333635771828,58.40232299301024,2.0752701002659006,66.27426805998235
Alex Calatrava,Grass,6.593406593406594,61.53846153846154,83.92857142857143,72.72727272727273,2.197802197802198,
Alex Calatrava,Hard,10.59559635443962,60.483395102254725,80.67050134913687,54.13807774433973,2.275038455545744,66.56709956709958
Alex Corretja,Carpet,9.538285095378466,54.70536368767864,78.81692546871119,60.91534391534392,2.241530408944011,68.22916666666667
Alex Corretja,Clay,4.32371293373351,57.48242494525125,73.16830034136261,60.261138137593925,2.6194260965062393,64.24029620761229
Alex Corretja,Grass,5.291005291005291,53.439153439153436,70.43729167408041,59.613743064447284,2.821869488536155,65.16754850088184
Alex Corretja,Hard,6.747225120670055,56.34600857232914,76.13504074608004,61.25526284558242,2.8709909815042236,63.43237736036341
Alex De Minaur,Clay,3.407695209707274,56.269949937295706,72.46653609320904,65.03655670574076,2.6903905910289825,64.49276018099548
Alex De Minaur,Grass,5.474670235273,58.36255257250054,75.3753040429886,62.22203501724786,3.4217904486832516,60.73536706349206
Alex De Minaur,Hard,6.220243777958051,59.39460629959946,76.23118334478123,61.33540564911989,2.908050466820563,63.51548584323704
Alex Diaz,Hard,,,,,,
Alex Kim,Grass,4.10958904109589,61.64383561643836,71.11111111111111,61.53846153846154,2.73972602739726,83.33333333333334
Alex Kim,Hard,4.259562193764531,65.0927788258057,65.88438676797723,62.43976300197499,3.387592858488472,61.76303854875283
Alex Knaff,Clay,2.4691358024691357,56.79012345679012,67.3913043478261,70.0,6.172839506172839,50.0
Alex Knaff,Hard,8.333333333333332,64.53703703703704,74.9379652605459,67.47967479674796,3.148148148148148,40.0
Alex Kuznetsov,Clay,7.352941176470589,67.64705882352942,78.26086956521739,47.61904761904761,1.4705882352941175,50.0
Alex Kuznetsov,Grass,10.095747676710786,58.194874683187834,82.73109243697479,57.983193277310924,4.8718670796958605,75.0
Alex Kuznetsov,Hard,16.733986128033255,61.51278082669268,79.89665360597776,55.509108946608954,3.448782866420547,59.57431457431457
Alex Llompart,Hard,,,,,,
Alex Lopez Moron,Clay,2.478293925249399,58.737179329110546,71.57033654678887,61.2950001218556,3.9735793522112584,62.11607836607836
Alex Michelsen,Clay,3.715699505173189,72.62708052181735,65.43290043290044,74.63386727688787,2.4224021592442644,57.93650793650793
Alex Michelsen,Grass,5.478025508818727,68.94200950758051,76.5138293013122,61.76919387675202,1.3719087168859803,87.03703703703702
Alex Michelsen,Hard,7.775388854949123,67.71011839403113,74.74293419026756,61.680600522142626,2.6703822368247625,66.5222329111218
Alex Molcan,Clay,3.9411687784680085,65.0253848983115,69.5871445194196,62.59073408039133,2.5313021400555247,68.96397853399733
Alex Molcan,Grass,6.179932650091037,71.01837812163174,73.80599339075236,62.58169934640523,3.765444503309645,78.2051282051282
Alex Molcan,Hard,5.648057658145786,65.98681796207164,71.15249180582406,65.64767227476453,3.133905088203099,64.44959928415811
Alex Obrien,Carpet,12.520569302007905,64.46704458961258,79.60229113290337,57.86042692939244,2.5165713383040265,81.63265306122449
Alex Obrien,Clay,6.213953956858363,67.1085282160493,70.86834035340235,61.84104308896298,2.843202986931342,57.63392857142857
Alex Obrien,Grass,6.027989911335197,65.31095424618731,72.91861733014437,61.55388751844669,3.0153661279229635,72.85714285714286
Alex Obrien,Hard,6.6563567994809905,63.63685310914243,75.48822059317759,60.3262076980997,2.5632185753885177,64.66052330022919
Alex Radulescu,Carpet,17.938236012378802,57.87917219732749,81.32985684392334,58.93101101796754,3.923038954157864,74.14965986394557
Alex Radulescu,Clay,16.842105263157894,47.368421052631575,80.0,57.446808510638306,3.1578947368421053,50.0
Alex Radulescu,Grass,14.297341574709845,55.70027911223484,85.36832523769745,63.47204459485971,5.010226327724886,33.70535714285714
Alex Radulescu,Hard,14.914085712651758,58.21157802182283,81.52716837674274,61.50680957427908,3.7836346272765953,65.76719576719577
Alexandar Lazarov,Clay,,,,,,
Alexandar Lazarov,Hard,6.432246998284734,58.04745568896513,75.17226528854437,60.68665377176015,3.1160663236134933,63.46153846153847
Alexandar Lazov,Hard,,,,,,
Alexander Blom,Clay,,,,,,
Alexander Blom,Hard,,,,,,
Alexander Bublik,Clay,12.877602708813754,59.7792918868694,78.37614122692956,61.38638828697587,7.0482798737576715,71.6158609192665
Alexander Bublik,Grass,21.711683886466066,58.57862750163168,84.8989380218054,64.84265829284507,8.027984923010282,69.37192118226601
Alexander Bublik,Hard,17.2539320726505,60.22607860438741,81.82875612353835,61.35308086819902,7.743643732859149,68.10307669858231
Alexander Bury,Hard,,,,,,
Alexander Donski,Hard,,,,,,
Alexander Erler,Clay,2.197802197802198,61.53846153846154,64.28571428571429,61.29032258064516,4.395604395604396,72.72727272727273
Alexander Kudryavtsev,Hard,7.107164558028167,53.28923541550105,77.93132637670453,62.34825662133991,2.5114842803943462,50.0
Alexander Lehnhoff,Hard,,,,,,
Alexander Mronz,Carpet,8.529958391595239,53.95686607731502,79.31644578519415,63.763458026772774,3.0294522137252917,84.47718947718947
Alexander Mronz,Clay,3.125,46.875,83.33333333333334,53.333333333333336,6.25,66.66666666666666
Alexander Mronz,Grass,9.162374542248745,58.38708802387088,80.90542771610649,46.82532161174419,6.21707299154573,68.65079365079364
Alexander Mronz,Hard,7.319382872165574,54.857765426060574,78.70989031772818,59.418514101840124,4.262989218186178,73.42305037957212
Alexander Peya,Carpet,7.705919307552701,68.91409558378706,73.83997182146888,43.49820788530466,3.5752012657638788,64.28571428571429
Alexander Peya,Clay,8.115394582041768,57.5040374691819,75.9252843607566,64.27703875072297,5.320529431608076,63.61111111111111
Alexander Peya,Grass,4.659273755164166,73.1167645140248,73.5,61.472922502334264,2.1195912154816265,84.25925925925925
Alexander Peya,Hard,8.222783267148069,61.12941938823275,74.68084378195992,58.9779562675927,4.568261338449746,73.8425925925926
Alexander Popp,Carpet,13.23529411764706,72.05882352941177,87.75510204081633,37.5,4.411764705882353,75.0
Alexander Popp,Clay,3.616900341038272,70.75332421328915,72.25388117629498,62.67521367521367,4.259067771633523,67.33333333333333
Alexander Popp,Grass,6.532496368531764,65.89454738818112,76.78826116103386,64.9541959609107,4.263390506701959,72.54481690336954
Alexander Popp,Hard,8.292845042858179,63.07757716710539,75.35494929198576,63.57828727171435,4.878549281454553,55.9065934065934
Alexander Reichel,Grass,4.395604395604396,53.84615384615385,69.38775510204081,61.29032258064516,12.087912087912088,16.666666666666664
Alexander Reichel,Hard,7.571428571428571,53.60714285714286,77.338355304457,56.49509803921569,7.964285714285715,66.07142857142857
Alexander Ritschard,Clay,5.882867132867133,53.39160839160839,80.39702233250621,49.285714285714285,0.5681818181818182,84.44444444444444
Alexander Ritschard,Hard,5.263157894736842,56.14035087719298,84.375,52.17391304347826,3.508771929824561,33.33333333333333
Alexander Sadecky,Clay,4.0,52.0,76.92307692307693,60.0,8.0,25.0
Alexander Sarkissian,Hard,13.428357089272318,52.456864216054015,83.93103448275862,72.04861111111111,0.8064516129032258,66.66666666666666
Alexander Shevchenko,Clay,7.244670617537779,56.83403032479316,72.28332628033944,62.3998263061223,2.857963968774961,71.86881344776081
Alexander Shevchenko,Grass,12.048192771084338,65.06024096385542,75.92592592592592,37.93103448275862,0.0,60.0
Alexander Shevchenko,Hard,8.062108832332292,61.927759703426766,75.17088291581207,59.83742355529068,2.761708633625342,65.68828162578163
Alexander Shvec,Carpet,,,,,,
Alexander Shvec,Clay,,,,,,
Alexander Shvec,Hard,,,,,,
Alexander Skrypko,Carpet,,,,,,
Alexander Tabares,Clay,,,,,,
Alexander Volkov,Carpet,7.092249809967758,55.04876280780072,77.82396101859406,61.72940738441093,2.6061718013282675,67.85714285714285
Alexander Volkov,Clay,4.9092657182817705,54.391998723776524,70.85060366806296,55.9308128334692,3.0553672691668816,66.70330048008577
Alexander Volkov,Grass,7.011138009433808,51.73365888404058,78.45384880374331,57.061326327224144,5.96696845586695,63.02161531279178
Alexander Volkov,Hard,6.5784119645299075,52.56936691137949,75.37639853454168,59.046788073963974,3.5308071827447582,64.20493112680514
Alexander Waske,Carpet,19.498384324163553,58.95868306035721,80.83760683760684,71.27371273712737,8.102324455938176,58.333333333333336
Alexander Waske,Clay,10.05787947046852,61.359367315078224,76.2254951694044,61.02309156282693,3.876178002314,61.979686979686974
Alexander Waske,Grass,15.97058219012461,55.79322447326423,83.23466655509999,69.07578345176692,6.091179963352839,40.625
Alexander Waske,Hard,15.026192385233855,64.6785371107209,79.27744914902449,64.25824175824177,4.500474796485251,48.33333333333333
Alexander Zverev,Clay,9.44497284164812,67.36912939214449,75.71457183233184,62.5788195204148,4.091192294495804,61.1266620986447
Alexander Zverev,Grass,14.75091252740202,67.15109954078417,81.5873121710435,63.51609951066327,3.7375678512207062,78.55555555555556
Alexander Zverev,Hard,13.280685719184374,67.43585658188786,79.23870978240979,63.41992901557931,4.026917796704834,68.89478831565988
Alexandr Dolgopolov,Clay,10.057422547773188,52.82202286260601,79.12297384043887,59.858372209837135,2.4665114664644534,69.33175581480667
Alexandr Dolgopolov,Grass,15.77258573753749,61.60398745046513,80.61730434372426,64.15327867545038,4.068250344292509,69.05895691609977
Alexandr Dolgopolov,Hard,12.434352630684767,54.76334399468612,80.54936329321686,61.966832061384004,2.966227740724109,60.04969237112094
Alexandre Muller,Clay,4.239848794422127,63.13106515653064,72.05114850707186,59.55697643278853,2.033454403472207,49.77272727272727
Alexandre Muller,Grass,4.830362277170788,69.91566034119225,62.28035667453449,57.839721254355396,2.93271995399655,65.27777777777777
Alexandre Muller,Hard,5.599551204106282,68.23393640510022,71.57200232459414,59.15711927184705,1.8997823274658243,50.56353902507749
Alexandre Sidorenko,Clay,6.070195627157653,53.416283084004604,74.1919191919192,54.86425339366516,2.9056386651323365,51.25
Alexandre Sidorenko,Hard,6.347905282331512,65.856102003643,69.86128625472887,66.66666666666666,4.389799635701275,58.57142857142857
Alexandre Simoni,Clay,10.757020757020758,47.6068376068376,90.23921305133055,68.68609595635431,9.337606837606838,77.08333333333333
Alexandre Simoni,Grass,10.606060606060606,50.0,78.78787878787878,80.0,4.545454545454546,100.0
Alexandre Simoni,Hard,8.389767473339926,61.2649837075949,76.93165501165501,64.09557762498939,1.897032617620853,70.0
Alexandre Strambini,Clay,4.3478260869565215,56.52173913043478,65.38461538461539,82.35294117647058,6.521739130434782,0.0
Alexandros Jakupovic,Clay,,,,,,
Alexandros Skorilas,Hard,4.545454545454546,60.60606060606061,62.5,76.19047619047619,7.575757575757576,77.77777777777779
Alexei Popyrin,Clay,9.290643953811854,61.01420528919077,76.92928107611746,60.973738499165655,3.3870061265104328,63.01511354142933
Alexei Popyrin,Grass,15.32117641060237,69.5192695580859,82.60749703061504,68.61952861952862,3.675636898733758,71.38461538461539
Alexei Popyrin,Hard,12.824446626469454,61.50488533473574,78.44481360894918,63.16364978144517,4.291557564853629,71.79131576308995
Alexey Kedryuk,Carpet,,,,,,
Alexey Kedryuk,Clay,,,,,,
Alexey Kedryuk,Hard,,,,,,
Alexey Vatutin,Clay,0.5882352941176471,61.600893521965745,70.21193092621664,48.31649831649831,1.89873417721519,51.25
Alexis Galarneau,Hard,6.6870944484498915,59.05731795241528,70.3875968992248,71.85960591133005,2.6586157173756306,82.85714285714286
Alexis Klegou,Hard,,,,,,
Ali Hamadeh,Clay,,,,,,
Ali Hamadeh,Grass,,,,,,
Ali Hamadeh,Hard,,,,,,
Alibek Kachmazov,Hard,8.733972621306588,55.07411674347158,80.31212215215085,58.59744759972955,2.0698924731182795,38.333333333333336
Alistair Hunt,Carpet,,,,,,
Alistair Hunt,Clay,,,,,,
Alistair Hunt,Grass,,,,,,
