,player_id,player_name,surface,matches_won,matches_lost,win_rate
48,200014,Tzipi Obziler,Grass,0.0,2,0.0
49,200014,Tzipi Obziler,Hard,4.0,12,25.0
50,200015,Petra Mandula,Carpet,0.0,1,0.0
51,200015,Petra Mandula,Clay,15.0,9,62.5
52,200015,Petra Mandula,Grass,2.0,5,28.57142857142857
53,200015,Petra Mandula,Hard,13.0,27,32.5
54,200016,Sandrine Testud,Carpet,6.0,7,46.15384615384615
55,200016,Sandrine Testud,Clay,28.0,24,53.84615384615385
56,200016,Sandrine Testud,Grass,14.0,13,51.85185185185185
57,200016,Sandrine Testud,Hard,80.0,44,64.51612903225806
58,200017,Arantxa Sanchez Vicario,Carpet,0.0,3,0.0
59,200017,Arantxa Sanchez Vicario,Clay,81.0,24,77.14285714285715
60,200017,Arantxa Sanchez Vicario,Grass,37.0,11,77.08333333333334
61,200017,Arantxa Sanchez Vicario,Hard,111.0,46,70.70063694267516
62,200018,Julia Abe,Clay,1.0,1,50.0
63,200018,Julia Abe,Hard,0.0,1,0.0
64,200019,Alexandra Fusai,Clay,10.0,14,41.66666666666667
65,200019,Alexandra Fusai,Grass,2.0,8,20.0
66,200019,Alexandra Fusai,Hard,9.0,14,39.130434782608695
67,200020,Lisa Raymond,Carpet,9.0,10,47.368421052631575
68,200020,Lisa Raymond,Clay,18.0,26,40.909090909090914
69,200020,Lisa Raymond,Grass,27.0,20,57.446808510638306
70,200020,Lisa Raymond,Hard,86.0,84,50.588235294117645
71,200021,Alexia Dechaume Balleret,Clay,5.0,8,38.46153846153847
72,200021,Alexia Dechaume Balleret,Grass,4.0,8,33.33333333333333
73,200021,Alexia Dechaume Balleret,Hard,11.0,16,40.74074074074074
74,200022,Emmanuelle Gagliardi,Carpet,0.0,3,0.0
75,200022,Emmanuelle Gagliardi,Clay,16.0,22,42.10526315789473
76,200022,Emmanuelle Gagliardi,Grass,7.0,11,38.88888888888889
77,200022,Emmanuelle Gagliardi,Hard,23.0,46,33.33333333333333
78,200023,Bryanne Stewart,Hard,3.0,5,37.5
79,200024,Maria Vento Kabchi,Carpet,5.0,4,55.55555555555556
80,200024,Maria Vento Kabchi,Clay,6.0,15,28.57142857142857
81,200024,Maria Vento Kabchi,Grass,10.0,12,45.45454545454545
82,200024,Maria Vento Kabchi,Hard,26.0,41,38.80597014925373
83,200025,Ludmila Cervanova,Clay,7.0,8,46.666666666666664
84,200025,Ludmila Cervanova,Grass,3.0,6,33.33333333333333
85,200025,Ludmila Cervanova,Hard,4.0,18,18.181818181818183
86,200026,Florencia Labat,Clay,9.0,10,47.368421052631575
87,200026,Florencia Labat,Grass,11.0,8,57.89473684210527
88,200026,Florencia Labat,Hard,20.0,19,51.28205128205128
89,200027,Magui Serna,Carpet,7.0,16,30.434782608695656
90,200027,Magui Serna,Clay,25.0,23,52.083333333333336
91,200027,Magui Serna,Grass,17.0,11,60.71428571428571
92,200027,Magui Serna,Hard,39.0,53,42.391304347826086
93,200028,Maureen Drake,Clay,2.0,7,22.22222222222222
94,200028,Maureen Drake,Grass,5.0,6,45.45454545454545
95,200028,Maureen Drake,Hard,5.0,16,23.809523809523807
96,200029,Lisa Mcshea,Hard,0.0,3,0.0
97,200030,Miroslava Vavrinec,Clay,0.0,3,0.0
98,200030,Miroslava Vavrinec,Grass,0.0,2,0.0
99,200030,Miroslava Vavrinec,Hard,7.0,7,50.0
100,200031,Meilen Tu,Carpet,4.0,5,44.44444444444444
101,200031,Meilen Tu,Clay,15.0,26,36.58536585365854
102,200031,Meilen Tu,Grass,4.0,6,40.0
103,200031,Meilen Tu,Hard,22.0,50,30.555555555555557
104,200032,Barbara Schett,Carpet,9.0,9,50.0
105,200032,Barbara Schett,Clay,21.0,26,44.680851063829785
106,200032,Barbara Schett,Grass,10.0,10,50.0
107,200032,Barbara Schett,Hard,66.0,64,50.76923076923077
108,200033,Serena Williams,Carpet,15.0,3,83.33333333333334
109,200033,Serena Williams,Clay,160.0,41,79.60199004975125
110,200033,Serena Williams,Grass,99.0,15,86.8421052631579
111,200033,Serena Williams,Hard,484.0,89,84.46771378708551
112,200034,Amanda Grahame,Hard,0.0,3,0.0
113,200035,Maria Sanchez Lorenzo,Carpet,1.0,3,25.0
114,200035,Maria Sanchez Lorenzo,Clay,10.0,17,37.03703703703704
115,200035,Maria Sanchez Lorenzo,Grass,7.0,11,38.88888888888889
116,200035,Maria Sanchez Lorenzo,Hard,20.0,36,35.714285714285715
117,200036,Nicole Pratt,Carpet,3.0,6,33.33333333333333
118,200036,Nicole Pratt,Clay,16.0,27,37.2093023255814
119,200036,Nicole Pratt,Grass,5.0,12,29.411764705882355
120,200036,Nicole Pratt,Hard,59.0,76,43.7037037037037
121,200037,Sabine Appelmans,Carpet,1.0,4,20.0
122,200037,Sabine Appelmans,Clay,12.0,12,50.0
123,200037,Sabine Appelmans,Grass,15.0,10,60.0
124,200037,Sabine Appelmans,Hard,35.0,28,55.55555555555556
125,200038,Annabel Ellwood,Clay,0.0,2,0.0
126,200038,Annabel Ellwood,Grass,0.0,2,0.0
127,200038,Annabel Ellwood,Hard,4.0,9,30.76923076923077
128,200039,Chanda Rubin,Carpet,11.0,7,61.111111111111114
129,200039,Chanda Rubin,Clay,26.0,18,59.09090909090909
130,200039,Chanda Rubin,Grass,25.0,14,64.1025641025641
131,200039,Chanda Rubin,Hard,99.0,67,59.63855421686747
132,200040,Anna Smashnova,Carpet,5.0,14,26.31578947368421
133,200040,Anna Smashnova,Clay,46.0,37,55.42168674698795
134,200040,Anna Smashnova,Grass,6.0,17,26.08695652173913
135,200040,Anna Smashnova,Hard,47.0,61,43.51851851851852
136,200041,Amy Frazier,Carpet,2.0,4,33.33333333333333
137,200041,Amy Frazier,Clay,18.0,26,40.909090909090914
138,200041,Amy Frazier,Grass,25.0,21,54.347826086956516
139,200041,Amy Frazier,Hard,84.0,72,53.84615384615385
140,200042,Els Callens,Carpet,6.0,6,50.0
141,200042,Els Callens,Clay,5.0,13,27.77777777777778
142,200042,Els Callens,Grass,7.0,10,41.17647058823529
143,200042,Els Callens,Hard,13.0,27,32.5
144,200043,Virginie Razzano,Carpet,5.0,10,33.33333333333333
145,200043,Virginie Razzano,Clay,35.0,38,47.94520547945205
146,200043,Virginie Razzano,Grass,16.0,17,48.484848484848484
147,200043,Virginie Razzano,Hard,74.0,86,46.25
148,200044,Denisa Chladkova,Carpet,5.0,11,31.25
149,200044,Denisa Chladkova,Clay,25.0,28,47.16981132075472
150,200044,Denisa Chladkova,Grass,8.0,9,47.05882352941176
151,200044,Denisa Chladkova,Hard,26.0,40,39.39393939393939
152,200045,Tara Snyder,Clay,3.0,6,33.33333333333333
153,200045,Tara Snyder,Grass,2.0,4,33.33333333333333
154,200045,Tara Snyder,Hard,9.0,15,37.5
155,200046,Meghann Shaughnessy,Carpet,6.0,9,40.0
156,200046,Meghann Shaughnessy,Clay,33.0,38,46.478873239436616
157,200046,Meghann Shaughnessy,Grass,14.0,12,53.84615384615385
158,200046,Meghann Shaughnessy,Hard,82.0,97,45.81005586592179
159,200047,Pavlina Nola,Clay,3.0,10,23.076923076923077
160,200047,Pavlina Nola,Grass,0.0,3,0.0
161,200047,Pavlina Nola,Hard,3.0,16,15.789473684210526
162,200048,Elena Likhovtseva,Carpet,17.0,21,44.73684210526316
163,200048,Elena Likhovtseva,Clay,49.0,44,52.68817204301075
164,200048,Elena Likhovtseva,Grass,31.0,22,58.490566037735846
165,200048,Elena Likhovtseva,Hard,92.0,96,48.93617021276596
166,200049,Conchita Martinez,Carpet,3.0,3,50.0
167,200049,Conchita Martinez,Clay,98.0,39,71.53284671532847
168,200049,Conchita Martinez,Grass,45.0,17,72.58064516129032
169,200049,Conchita Martinez,Hard,121.0,71,63.020833333333336
170,200050,Sandra Kleinova,Carpet,4.0,3,57.14285714285714
171,200050,Sandra Kleinova,Clay,2.0,9,18.181818181818183
172,200050,Sandra Kleinova,Grass,1.0,7,12.5
173,200050,Sandra Kleinova,Hard,5.0,18,21.73913043478261
174,200051,Irina Spirlea,Carpet,2.0,1,66.66666666666666
175,200051,Irina Spirlea,Clay,14.0,12,53.84615384615385
176,200051,Irina Spirlea,Grass,10.0,7,58.82352941176471
177,200051,Irina Spirlea,Hard,21.0,16,56.75675675675676
178,200052,Olga Barabanschikova,Clay,1.0,4,20.0
179,200052,Olga Barabanschikova,Grass,5.0,4,55.55555555555556
180,200052,Olga Barabanschikova,Hard,10.0,14,41.66666666666667
181,200053,Lubomira Bacheva,Clay,2.0,6,25.0
182,200053,Lubomira Bacheva,Grass,1.0,3,25.0
183,200053,Lubomira Bacheva,Hard,1.0,6,14.285714285714285
184,200054,Sylvia Plischke,Carpet,0.0,1,0.0
185,200054,Sylvia Plischke,Clay,10.0,6,62.5
186,200054,Sylvia Plischke,Grass,4.0,5,44.44444444444444
187,200054,Sylvia Plischke,Hard,10.0,13,43.47826086956522
188,200055,Mariana Diaz Oliva,Clay,5.0,16,23.809523809523807
189,200055,Mariana Diaz Oliva,Grass,3.0,7,30.0
190,200055,Mariana Diaz Oliva,Hard,19.0,32,37.254901960784316
191,200056,Jelena Kostanic Tosic,Carpet,1.0,3,25.0
192,200056,Jelena Kostanic Tosic,Clay,14.0,16,46.666666666666664
193,200056,Jelena Kostanic Tosic,Grass,0.0,7,0.0
194,200056,Jelena Kostanic Tosic,Hard,29.0,46,38.666666666666664
195,200057,Erika De Lone,Carpet,0.0,1,0.0
196,200057,Erika De Lone,Clay,2.0,8,20.0
197,200057,Erika De Lone,Grass,0.0,3,0.0
198,200057,Erika De Lone,Hard,4.0,15,21.052631578947366
199,200058,Anna Foldenyi Dicker,Clay,2.0,3,40.0
200,200058,Anna Foldenyi Dicker,Grass,0.0,1,0.0
201,200058,Anna Foldenyi Dicker,Hard,1.0,3,25.0
202,200059,Ruxandra Dragomir Ilie,Carpet,1.0,5,16.666666666666664
203,200059,Ruxandra Dragomir Ilie,Clay,29.0,19,60.416666666666664
204,200059,Ruxandra Dragomir Ilie,Grass,5.0,9,35.714285714285715
205,200059,Ruxandra Dragomir Ilie,Hard,22.0,28,44.0
206,200060,Tathiana Garbin,Carpet,3.0,6,33.33333333333333
207,200060,Tathiana Garbin,Clay,25.0,36,40.98360655737705
208,200060,Tathiana Garbin,Grass,3.0,13,18.75
209,200060,Tathiana Garbin,Hard,42.0,63,40.0
210,200061,Gala Leon Garcia,Carpet,0.0,1,0.0
211,200061,Gala Leon Garcia,Clay,22.0,22,50.0
212,200061,Gala Leon Garcia,Grass,3.0,9,25.0
213,200061,Gala Leon Garcia,Hard,16.0,34,32.0
214,200062,Kristina Brandi,Carpet,0.0,2,0.0
215,200062,Kristina Brandi,Clay,8.0,24,25.0
216,200062,Kristina Brandi,Grass,7.0,10,41.17647058823529
217,200062,Kristina Brandi,Hard,27.0,44,38.028169014084504
218,200063,Tatiana Panova,Carpet,8.0,14,36.36363636363637
219,200063,Tatiana Panova,Clay,12.0,30,28.57142857142857
220,200063,Tatiana Panova,Grass,11.0,10,52.38095238095239
221,200063,Tatiana Panova,Hard,44.0,61,41.904761904761905
222,200064,Amanda Coetzer,Carpet,8.0,8,50.0
223,200064,Amanda Coetzer,Clay,49.0,27,64.47368421052632
224,200064,Amanda Coetzer,Grass,18.0,16,52.94117647058824
225,200064,Amanda Coetzer,Hard,98.0,60,62.0253164556962
226,200065,Amelie Mauresmo,Carpet,44.0,14,75.86206896551724
227,200065,Amelie Mauresmo,Clay,95.0,34,73.64341085271317
228,200065,Amelie Mauresmo,Grass,40.0,15,72.72727272727273
229,200065,Amelie Mauresmo,Hard,218.0,81,72.90969899665552
230,200066,Cristina Torrens Valero,Carpet,1.0,6,14.285714285714285
231,200066,Cristina Torrens Valero,Clay,8.0,10,44.44444444444444
232,200066,Cristina Torrens Valero,Grass,4.0,7,36.36363636363637
233,200066,Cristina Torrens Valero,Hard,11.0,29,27.500000000000004
234,200067,Patty Schnyder,Carpet,16.0,19,45.714285714285715
235,200067,Patty Schnyder,Clay,105.0,68,60.69364161849711
236,200067,Patty Schnyder,Grass,10.0,16,38.46153846153847
237,200067,Patty Schnyder,Hard,179.0,126,58.68852459016394
238,200068,Lilia Osterloh,Carpet,2.0,6,25.0
239,200068,Lilia Osterloh,Clay,4.0,18,18.181818181818183
240,200068,Lilia Osterloh,Grass,5.0,9,35.714285714285715
241,200068,Lilia Osterloh,Hard,25.0,38,39.682539682539684
242,200069,Nadia Petrova,Carpet,18.0,14,56.25
243,200069,Nadia Petrova,Clay,95.0,51,65.06849315068493
244,200069,Nadia Petrova,Grass,39.0,19,67.24137931034483
245,200069,Nadia Petrova,Hard,220.0,154,58.82352941176471
246,200070,Anne Gaelle Sidot,Carpet,6.0,8,42.857142857142854
247,200070,Anne Gaelle Sidot,Clay,7.0,13,35.0
248,200070,Anne Gaelle Sidot,Grass,4.0,8,33.33333333333333
249,200070,Anne Gaelle Sidot,Hard,15.0,26,36.58536585365854
250,200071,Lenka Nemeckova,Clay,2.0,4,33.33333333333333
251,200071,Lenka Nemeckova,Grass,0.0,2,0.0
252,200071,Lenka Nemeckova,Hard,0.0,6,0.0
253,200072,Cara Black,Carpet,3.0,4,42.857142857142854
254,200072,Cara Black,Clay,9.0,21,30.0
255,200072,Cara Black,Grass,7.0,11,38.88888888888889
256,200072,Cara Black,Hard,32.0,50,39.02439024390244
257,200073,Julie Pullin,Grass,0.0,10,0.0
258,200073,Julie Pullin,Hard,1.0,1,50.0
259,200074,Jane Chi,Clay,0.0,1,0.0
260,200074,Jane Chi,Grass,0.0,1,0.0
261,200074,Jane Chi,Hard,3.0,4,42.857142857142854
262,200075,Jing Qian Yi,Clay,1.0,3,25.0
263,200075,Jing Qian Yi,Grass,1.0,1,50.0
264,200075,Jing Qian Yi,Hard,3.0,6,33.33333333333333
265,200076,Laurence Courtois,Clay,2.0,6,25.0
266,200076,Laurence Courtois,Grass,2.0,6,25.0
267,200076,Laurence Courtois,Hard,5.0,11,31.25
268,200077,Jennifer Capriati,Carpet,1.0,3,25.0
269,200077,Jennifer Capriati,Clay,68.0,21,76.40449438202246
270,200077,Jennifer Capriati,Grass,37.0,11,77.08333333333334
271,200077,Jennifer Capriati,Hard,136.0,60,69.38775510204081
272,200078,Barbara Schwartz,Carpet,0.0,1,0.0
273,200078,Barbara Schwartz,Clay,6.0,5,54.54545454545454
274,200078,Barbara Schwartz,Grass,2.0,5,28.57142857142857
275,200078,Barbara Schwartz,Hard,7.0,9,43.75
276,200079,Kim Clijsters,Carpet,24.0,5,82.75862068965517
277,200079,Kim Clijsters,Clay,50.0,17,74.6268656716418
278,200079,Kim Clijsters,Grass,38.0,11,77.55102040816327
279,200079,Kim Clijsters,Hard,283.0,76,78.8300835654596
280,200080,Dominique Monami,Carpet,0.0,1,0.0
281,200080,Dominique Monami,Clay,7.0,10,41.17647058823529
282,200080,Dominique Monami,Grass,15.0,10,60.0
283,200080,Dominique Monami,Hard,36.0,28,56.25
284,200081,Anke Huber,Carpet,9.0,5,64.28571428571429
285,200081,Anke Huber,Clay,27.0,13,67.5
286,200081,Anke Huber,Grass,22.0,10,68.75
287,200081,Anke Huber,Hard,65.0,36,64.35643564356435
288,200082,Kristie Boogert,Clay,5.0,10,33.33333333333333
289,200082,Kristie Boogert,Grass,10.0,9,52.63157894736842
290,200082,Kristie Boogert,Hard,16.0,19,45.714285714285715
291,200083,Alexandra Stevenson,Carpet,7.0,11,38.88888888888889
292,200083,Alexandra Stevenson,Clay,6.0,17,26.08695652173913
293,200083,Alexandra Stevenson,Grass,8.0,8,50.0
294,200083,Alexandra Stevenson,Hard,36.0,54,40.0
295,200084,Asa Carlsson,Carpet,0.0,1,0.0
296,200084,Asa Carlsson,Clay,11.0,17,39.285714285714285
297,200084,Asa Carlsson,Grass,1.0,9,10.0
298,200084,Asa Carlsson,Hard,18.0,32,36.0
299,200085,Ai Sugiyama,Carpet,11.0,15,42.30769230769231
300,200085,Ai Sugiyama,Clay,39.0,42,48.148148148148145
301,200085,Ai Sugiyama,Grass,29.0,26,52.72727272727272
302,200085,Ai Sugiyama,Hard,163.0,136,54.515050167224075
303,200086,Magdalena Maleeva,Carpet,34.0,20,62.96296296296296
304,200086,Magdalena Maleeva,Clay,30.0,34,46.875
305,200086,Magdalena Maleeva,Grass,24.0,16,60.0
306,200086,Magdalena Maleeva,Hard,73.0,74,49.65986394557823
307,200087,Seda Noorlander,Clay,0.0,5,0.0
308,200087,Seda Noorlander,Grass,3.0,5,37.5
309,200087,Seda Noorlander,Hard,3.0,5,37.5
310,200088,Adriana Gersi,Clay,3.0,6,33.33333333333333
311,200088,Adriana Gersi,Grass,0.0,5,0.0
312,200088,Adriana Gersi,Hard,11.0,19,36.666666666666664
313,200089,Miriam Oremans,Clay,8.0,11,42.10526315789473
314,200089,Miriam Oremans,Grass,13.0,12,52.0
315,200089,Miriam Oremans,Hard,17.0,28,37.77777777777778
316,200090,Anca Barna,Carpet,1.0,3,25.0
317,200090,Anca Barna,Clay,5.0,16,23.809523809523807
318,200090,Anca Barna,Grass,1.0,4,20.0
319,200090,Anca Barna,Hard,12.0,27,30.76923076923077
320,200091,Janet Lee,Clay,0.0,4,0.0
321,200091,Janet Lee,Grass,3.0,5,37.5
322,200091,Janet Lee,Hard,8.0,18,30.76923076923077
323,200092,Sandra Nacuk,Carpet,0.0,1,0.0
324,200092,Sandra Nacuk,Clay,0.0,2,0.0
325,200092,Sandra Nacuk,Grass,2.0,2,50.0
326,200092,Sandra Nacuk,Hard,4.0,8,33.33333333333333
327,200093,Amelie Cocheteux,Carpet,0.0,1,0.0
328,200093,Amelie Cocheteux,Clay,1.0,7,12.5
329,200093,Amelie Cocheteux,Grass,1.0,4,20.0
330,200093,Amelie Cocheteux,Hard,5.0,9,35.714285714285715
331,200094,Barbara Rittner,Carpet,3.0,3,50.0
332,200094,Barbara Rittner,Clay,16.0,18,47.05882352941176
333,200094,Barbara Rittner,Grass,10.0,12,45.45454545454545
334,200094,Barbara Rittner,Hard,30.0,35,46.15384615384615
335,200095,Linda Wild,Clay,7.0,8,46.666666666666664
336,200095,Linda Wild,Grass,7.0,8,46.666666666666664
337,200095,Linda Wild,Hard,10.0,14,41.66666666666667
338,200096,Mary Pierce,Carpet,12.0,7,63.1578947368421
339,200096,Mary Pierce,Clay,70.0,31,69.3069306930693
340,200096,Mary Pierce,Grass,21.0,11,65.625
341,200096,Mary Pierce,Hard,111.0,51,68.51851851851852
342,200097,Nathalie Tauziat,Carpet,17.0,10,62.96296296296296
343,200097,Nathalie Tauziat,Clay,20.0,15,57.14285714285714
344,200097,Nathalie Tauziat,Grass,35.0,13,72.91666666666666
345,200097,Nathalie Tauziat,Hard,49.0,33,59.756097560975604
346,200098,Henrieta Nagyova,Carpet,2.0,3,40.0
347,200098,Henrieta Nagyova,Clay,13.0,20,39.39393939393939
348,200098,Henrieta Nagyova,Grass,2.0,9,18.181818181818183
349,200098,Henrieta Nagyova,Hard,28.0,38,42.42424242424242
350,200099,Sonya Jeyaseelan,Carpet,0.0,3,0.0
351,200099,Sonya Jeyaseelan,Clay,4.0,8,33.33333333333333
352,200099,Sonya Jeyaseelan,Grass,2.0,4,33.33333333333333
353,200099,Sonya Jeyaseelan,Hard,6.0,14,30.0
354,200100,Amanda Hopmans,Carpet,1.0,1,50.0
355,200100,Amanda Hopmans,Clay,0.0,4,0.0
356,200100,Amanda Hopmans,Grass,1.0,2,33.33333333333333
357,200100,Amanda Hopmans,Hard,1.0,6,14.285714285714285
358,200101,Jana Kandarr,Carpet,0.0,2,0.0
359,200101,Jana Kandarr,Clay,4.0,8,33.33333333333333
360,200101,Jana Kandarr,Grass,5.0,8,38.46153846153847
361,200101,Jana Kandarr,Hard,15.0,24,38.46153846153847
362,200102,Melissa Dowse,Hard,1.0,2,33.33333333333333
363,200103,Evie Dominikovic,Clay,3.0,6,33.33333333333333
364,200103,Evie Dominikovic,Grass,1.0,5,16.666666666666664
365,200103,Evie Dominikovic,Hard,14.0,21,40.0
366,200104,Emilie Loit,Carpet,6.0,10,37.5
367,200104,Emilie Loit,Clay,15.0,20,42.857142857142854
368,200104,Emilie Loit,Grass,6.0,9,40.0
369,200104,Emilie Loit,Hard,23.0,45,33.82352941176471
370,200105,Rachel Mcquillan,Clay,6.0,10,37.5
371,200105,Rachel Mcquillan,Grass,3.0,8,27.27272727272727
372,200105,Rachel Mcquillan,Hard,21.0,28,42.857142857142854
373,200106,Angeles Montolio,Carpet,1.0,3,25.0
374,200106,Angeles Montolio,Clay,5.0,11,31.25
375,200106,Angeles Montolio,Grass,2.0,4,33.33333333333333
376,200106,Angeles Montolio,Hard,12.0,23,34.285714285714285
377,200107,Paola Suarez,Carpet,2.0,6,25.0
378,200107,Paola Suarez,Clay,50.0,33,60.24096385542169
379,200107,Paola Suarez,Grass,9.0,10,47.368421052631575
380,200107,Paola Suarez,Hard,47.0,54,46.53465346534654
381,200108,Elena Dementieva,Carpet,52.0,24,68.42105263157895
382,200108,Elena Dementieva,Clay,84.0,43,66.14173228346458
383,200108,Elena Dementieva,Grass,29.0,13,69.04761904761905
384,200108,Elena Dementieva,Hard,249.0,134,65.0130548302872
385,200109,Nathalie Dechy,Carpet,15.0,17,46.875
386,200109,Nathalie Dechy,Clay,44.0,43,50.57471264367817
387,200109,Nathalie Dechy,Grass,26.0,21,55.319148936170215
388,200109,Nathalie Dechy,Hard,103.0,94,52.28426395939086
389,200110,Fabiola Zuluaga,Carpet,0.0,2,0.0
390,200110,Fabiola Zuluaga,Clay,24.0,22,52.17391304347826
391,200110,Fabiola Zuluaga,Grass,1.0,4,20.0
392,200110,Fabiola Zuluaga,Hard,37.0,39,48.68421052631579
393,200111,Lina Krasnoroutskaya,Carpet,3.0,6,33.33333333333333
394,200111,Lina Krasnoroutskaya,Clay,10.0,10,50.0
395,200111,Lina Krasnoroutskaya,Grass,4.0,4,50.0
396,200111,Lina Krasnoroutskaya,Hard,23.0,28,45.09803921568628
397,200112,Julie Halard Decugis,Carpet,4.0,4,50.0
398,200112,Julie Halard Decugis,Clay,18.0,11,62.06896551724138
399,200112,Julie Halard Decugis,Grass,13.0,8,61.904761904761905
400,200112,Julie Halard Decugis,Hard,28.0,24,53.84615384615385
401,200113,Anna Kournikova,Carpet,22.0,14,61.111111111111114
402,200113,Anna Kournikova,Clay,16.0,13,55.172413793103445
403,200113,Anna Kournikova,Grass,10.0,6,62.5
404,200113,Anna Kournikova,Hard,50.0,34,59.523809523809526
405,200114,Patricia Wartusch,Carpet,0.0,1,0.0
406,200114,Patricia Wartusch,Clay,0.0,2,0.0
407,200114,Patricia Wartusch,Grass,2.0,2,50.0
408,200114,Patricia Wartusch,Hard,2.0,11,15.384615384615385
409,200115,Brie Rippner,Clay,1.0,2,33.33333333333333
410,200115,Brie Rippner,Grass,3.0,3,50.0
411,200115,Brie Rippner,Hard,6.0,16,27.27272727272727
412,200116,Natalia Zvereva,Carpet,1.0,1,50.0
413,200116,Natalia Zvereva,Clay,21.0,13,61.76470588235294
414,200116,Natalia Zvereva,Grass,20.0,12,62.5
415,200116,Natalia Zvereva,Hard,37.0,21,63.793103448275865
416,200117,Kveta Peschke,Carpet,9.0,10,47.368421052631575
417,200117,Kveta Peschke,Clay,17.0,20,45.94594594594595
418,200117,Kveta Peschke,Grass,6.0,7,46.15384615384615
419,200117,Kveta Peschke,Hard,26.0,38,40.625
420,200118,Virginia Ruano Pascual,Clay,33.0,39,45.83333333333333
421,200118,Virginia Ruano Pascual,Grass,12.0,13,48.0
422,200118,Virginia Ruano Pascual,Hard,43.0,62,40.95238095238095
423,200119,Rita Kuti Kis,Clay,5.0,6,45.45454545454545
424,200119,Rita Kuti Kis,Grass,0.0,3,0.0
425,200119,Rita Kuti Kis,Hard,4.0,14,22.22222222222222
426,200120,Jelena Dokic,Carpet,18.0,16,52.94117647058824
427,200120,Jelena Dokic,Clay,43.0,33,56.57894736842105
428,200120,Jelena Dokic,Grass,17.0,11,60.71428571428571
429,200120,Jelena Dokic,Hard,86.0,72,54.43037974683544
430,200121,Alina Jidkova,Carpet,0.0,3,0.0
431,200121,Alina Jidkova,Clay,5.0,16,23.809523809523807
432,200121,Alina Jidkova,Grass,0.0,5,0.0
433,200121,Alina Jidkova,Hard,18.0,40,31.03448275862069
434,200122,Tina Pisnik,Carpet,5.0,4,55.55555555555556
435,200122,Tina Pisnik,Clay,9.0,16,36.0
436,200122,Tina Pisnik,Grass,5.0,7,41.66666666666667
437,200122,Tina Pisnik,Hard,26.0,45,36.61971830985916
438,200123,Marlene Weingartner,Carpet,1.0,4,20.0
439,200123,Marlene Weingartner,Clay,12.0,21,36.36363636363637
